年,月,規模,就業形態,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,前月末労働者数,本月末労働者数,パートタイム労働者数,現金給与総額指数,きまって支給する給与指数,所定内給与指数,所定外給与指数,特別給与指数,総実労働時間指数,所定内労働時間指数,所定外労働時間指数,CPI(持ち家除く総合),実質_現金給与総額指数,実質_きまって支給する給与指数,実質_所定内給与指数,実質_所定外給与指数,実質_特別給与指数,実質_現金給与総額,実質_きまって支給する給与,実質_所定内給与,実質_所定外給与,実質_特別給与
2011,4,500人以上,パート,127394,126557.0,119890.0,6667.0,837.0,98.8,94.5,4.3,675894.0,681987.0,,96.11377268097627,98.27608967439838,98.40923268870867,95.94186213843719,22.213375796178344,105.55555555555556,105.58659217877096,104.8780487804878,93.5,102.79547880318319,105.1081172988218,105.25051624460819,102.61161726036063,23.757621172383256,136250.26737967914,135355.08021390374,128224.59893048128,7130.48128342246,895.187165775401
2011,4,100〜499人,形態計,316350,304542.0,277854.0,26688.0,11808.0,153.8,141.5,12.3,9221329.0,9342660.0,1969385.0,84.7239741931337,101.98619608788692,101.47286000708493,107.65631302944736,15.79074059215277,106.43598615916956,106.79245283018868,102.50000000000001,93.5,90.61387614238899,109.07614554854217,108.52712300222987,115.14044174272445,16.888492611928097,338342.2459893048,325713.3689839572,297170.0534759358,28543.31550802139,12628.877005347593
2011,4,100〜499人,一般,371673,356849.0,324236.0,32613.0,14824.0,168.2,153.6,14.6,7239955.0,7373275.0,,81.19704986651868,99.27667068207172,98.82502110694898,104.0021685056445,15.081440183939854,103.95550061804695,104.418762746431,99.31972789115646,93.5,86.84176456312159,106.17825741398046,105.69520974005238,111.23226578143797,16.12988254966829,397511.2299465241,381656.6844919786,346776.4705882353,34880.213903743315,15854.545454545454
2011,4,100〜499人,パート,111716,111063.0,106292.0,4771.0,653.0,100.2,96.5,3.7,1981374.0,1969385.0,,95.19735496625536,97.46728799726193,97.4297866099582,98.31032351123017,19.188950925653835,109.15032679738563,109.28652321630805,105.71428571428572,93.5,101.81535290508594,104.24308876712507,104.2029803315061,105.14473102805366,20.52294216647469,119482.35294117646,118783.95721925133,113681.28342245989,5102.673796791443,698.3957219251338
2011,4,30〜99人,形態計,264021,256628.0,239089.0,17539.0,7393.0,149.8,139.0,10.8,11989009.0,12136526.0,3439667.0,84.80313746651507,100.54340799479708,101.26427337105682,91.64968385849401,13.17989766994099,105.56730091613812,106.84089162182937,91.52542372881356,93.5,90.6985427449359,107.53305667892737,108.30403569096984,98.02105225507381,14.096147240578599,282375.40106951876,274468.44919786096,255710.16042780748,18758.288770053477,7906.951871657753
2011,4,30〜99人,一般,331825,321741.0,298315.0,23426.0,10084.0,172.5,158.5,14.0,8553856.0,8696859.0,,81.40986952830976,98.39505304459783,99.25504235511755,88.61736334405144,12.509769380590258,102.98507462686568,104.62046204620461,87.5,93.5,87.06937917466284,105.23535084983726,106.15512551349471,94.77792871021545,13.379432492609903,354893.04812834226,344108.02139037434,319053.4759358289,25054.545454545452,10785.026737967914
2011,4,30〜99人,パート,93884,93242.0,90477.0,2765.0,642.0,92.6,89.9,2.7,3435153.0,3439667.0,,92.37914374833956,94.23904913990015,94.54133185651142,85.31317494600432,23.89281726832899,107.30011587485515,107.66467065868264,96.42857142857144,93.5,98.80122326025621,100.79042688759374,101.1137239107074,91.2440373754057,25.55381526024491,100410.69518716578,99724.064171123,96766.84491978609,2957.219251336898,686.6310160427807
2011,4,5〜29人,形態計,228487,222837.0,212225.0,10612.0,5650.0,145.4,138.0,7.4,18106304.0,18152068.0,6248003.0,89.6861004148954,101.31717741202146,102.13928193281356,87.26973684210526,16.224908824627402,110.5703422053232,111.74089068825911,92.5,93.5,95.92096301058332,108.36061755296413,109.23987372493428,93.33661694342808,17.352843662703105,244371.1229946524,238328.34224598933,226978.60962566847,11349.732620320856,6042.780748663102
2011,4,5〜29人,一般,304185,295882.0,280657.0,15225.0,8303.0,176.2,165.9,10.3,11816091.0,11904065.0,,83.57465491471777,96.22961216359055,97.22079811556048,81.00558659217877,14.697396137574566,105.57219892150988,107.10135571336346,85.83333333333334,93.5,89.38465766279975,102.91937129795781,103.97946322519837,86.63699100767784,15.719140254090444,325331.55080213904,316451.33689839573,300167.91443850263,16283.422459893049,8880.213903743315
2011,4,5〜29人,パート,85281,84649.0,82763.0,1886.0,632.0,86.9,85.2,1.7,6290213.0,6248003.0,,95.49302398495063,96.94668728168126,97.13169105824639,89.46869070208729,31.74284279256655,111.84041184041185,112.40105540897099,89.47368421052632,93.5,102.13157645449265,103.68629655794788,103.88416155962182,95.68843925356929,33.94956448402839,91209.6256684492,90533.6898395722,88516.57754010695,2017.1122994652408,675.9358288770054
2011,4,5人以上,形態計,273037,264981.0,246429.0,18552.0,8056.0,149.3,139.3,10.0,44042502.0,44439384.0,12339042.0,84.64898683003051,100.3032023620259,100.8169961379852,93.94369050030383,13.801137531693279,107.33285406182604,108.4046692607004,94.33962264150944,93.5,90.53367575404333,107.27615225885123,107.82566431870076,100.47453529444259,14.760574900206716,292018.1818181818,283402.13903743314,263560.4278074866,19841.711229946523,8616.042780748663
2011,4,5人以上,一般,342374,331446.0,306807.0,24639.0,10928.0,171.8,158.9,12.9,31659868.0,32100342.0,,80.5356592593638,97.18940506874742,97.82045191507542,89.96275741200526,12.995599952431919,104.24757281553399,105.58139534883722,90.20979020979021,93.5,86.13439492980085,103.94588777406142,104.62080418724643,96.21685284706444,13.899037382280127,366175.40106951876,354487.7005347594,328135.8288770054,26351.87165775401,11687.700534759359
2011,4,5人以上,パート,94211,93562.0,90708.0,2854.0,649.0,91.2,88.8,2.4,12382634.0,12339042.0,,94.43859701881534,96.2077120822622,96.39942186702942,90.48826886493342,25.86687923475488,109.74729241877257,110.17369727047146,96.0,93.5,101.00384707894689,102.89594875108257,103.10098595404216,96.77889718174697,27.66511148102126,100760.42780748663,100066.3101604278,97013.9037433155,3052.4064171122996,694.1176470588235
2011,5,30人以上,形態計,305442,289762.0,267018.0,22744.0,15680.0,142.3,131.1,11.2,26310240.0,26265371.0,6079317.0,82.23893938741223,97.87140618244705,98.5862867227623,90.19312368640203,20.811212571671266,98.54570637119114,99.31818181818181,90.32258064516128,93.5,87.95608490632324,104.67530072988988,105.43987884787411,96.46323388920004,22.257981360076222,326675.93582887703,309905.88235294115,285580.74866310164,24325.13368983957,16770.053475935827
2011,5,30人以上,一般,366695,346427.0,318022.0,28405.0,20268.0,156.6,143.0,13.6,20230839.0,20186054.0,,79.57738990414559,96.06694212584233,96.89648028079755,87.66434170730201,20.22895811084607,95.77981651376146,96.6869506423259,87.17948717948718,93.5,85.10950791887228,102.74539264795972,103.63259923079953,93.75865423240856,21.635249316412906,392187.16577540105,370510.1604278075,340130.4812834225,30379.679144385027,21677.005347593586
2011,5,30人以上,パート,101830,101400.0,97472.0,3928.0,430.0,94.6,91.3,3.3,6079401.0,6079317.0,,91.35685064235986,93.56401384083046,93.67803940413263,90.82080924855491,13.920362576885722,106.0538116591928,106.16279069767442,103.12499999999997,93.5,97.70786164958274,100.06846400088818,100.19041647500816,97.13455534604803,14.888088317524836,108909.0909090909,108449.19786096257,104248.128342246,4201.0695187165775,459.89304812834223
2011,5,500人以上,形態計,389694,362670.0,328810.0,33860.0,27024.0,143.3,130.4,12.9,4817490.0,4813223.0,691381.0,81.30821231847771,98.70129163242089,99.5491963342305,91.16118784158522,24.16352223752213,96.1099932930919,96.6641957005189,90.84507042253523,93.5,86.96065488607242,105.5628787512523,106.46972869971177,97.49859662201628,25.843339291467522,416785.0267379679,387882.3529411765,351668.44919786096,36213.90374331551,28902.67379679144
2011,5,500人以上,一般,434253,402849.0,364375.0,38474.0,31404.0,151.3,136.9,14.4,4134113.0,4121842.0,,79.60991867653206,97.54071369423204,98.45338679650581,89.66835248327779,23.706499584811656,94.74013775829681,95.4006968641115,88.8888888888889,93.5,85.1442980497669,104.32161892431233,105.29773988931103,95.90198126553774,25.35454501049375,464441.71122994646,430854.54545454547,389705.88235294115,41148.66310160428,33587.16577540107
2011,5,500人以上,パート,122096,121378.0,115229.0,6149.0,718.0,95.0,91.0,4.0,683377.0,691381.0,,92.11663963182315,94.2544087841773,94.58334701382277,88.48755216577925,19.0552016985138,101.49572649572652,101.67597765363128,97.56097560975611,93.5,98.52047019446326,100.80685431462813,101.15865990783183,94.63909322543235,20.379894864720644,130583.95721925133,129816.04278074867,123239.57219251338,6576.470588235295,767.9144385026738
2011,5,100〜499人,形態計,315082,301118.0,275774.0,25344.0,13964.0,144.7,133.0,11.7,9351718.0,9316081.0,1919041.0,84.38438197161673,100.83955380076421,100.71323967117205,102.23477208551834,18.673941533606143,100.13840830449827,100.37735849056604,97.5,93.5,90.25067590547245,107.84979016124514,107.71469483547813,109.3420022305009,19.972129982466463,336986.0962566845,322051.33689839573,294945.45454545453,27105.88235294118,14934.75935828877
2011,5,100〜499人,一般,368061,350638.0,320022.0,30616.0,17423.0,156.3,142.5,13.8,7425037.0,7397040.0,,80.40795906864565,97.54874822297461,97.54062135200296,97.63377766439186,17.725575575066383,96.60074165636588,96.87287559483345,93.87755102040816,93.5,85.99781718571727,104.3302120031814,104.32152016257001,104.42115258223727,18.95783483964319,393648.128342246,375013.9037433155,342269.5187165775,32744.385026737968,18634.224598930483
2011,5,100〜499人,パート,110894,110261.0,105238.0,5023.0,633.0,100.0,96.2,3.8,1926681.0,1919041.0,,94.49689822073762,96.7634643568614,96.46366502896532,103.50298784257161,18.601234205113133,108.93246187363835,108.94677236693093,108.57142857142857,93.5,101.06620130560174,103.49033621054696,103.16969521814474,110.69838271932792,19.89436813381084,118603.20855614974,117926.20320855615,112554.01069518716,5372.192513368984,677.0053475935829
2011,5,30〜99人,形態計,264607,252107.0,235771.0,16336.0,12500.0,140.1,129.9,10.2,12141032.0,12136067.0,3468895.0,84.99135976154226,98.77214083944193,99.85896045810321,85.3634320948947,22.284420515928904,98.73150105708245,99.84627209838587,86.44067796610169,93.5,90.89985001234466,105.63865330421598,106.80102722791787,91.29778833678579,23.833604829870485,283002.13903743314,269633.1550802139,252161.49732620319,17471.657754010695,13368.98395721925
2011,5,30〜99人,一般,333359,315962.0,294243.0,21719.0,17397.0,159.5,146.4,13.1,8671689.0,8667172.0,,81.78622073709882,96.62771530540782,97.90021094379047,82.16001513145451,21.581957349675594,95.22388059701493,96.63366336633665,81.875,93.5,87.47189383646932,103.34515005925971,104.70610796127322,87.87167393738451,23.08230732585625,356533.6898395722,337927.27272727276,314698.39572192513,23228.877005347593,18606.417112299467
2011,5,30〜99人,パート,92791,92530.0,89649.0,2881.0,261.0,91.5,88.7,2.8,3469343.0,3468895.0,,91.3036633244448,93.51943562895434,93.67613713545313,88.89231718605369,9.713435057685151,106.02549246813442,106.22754491017965,100.0,93.5,97.65097681758802,100.02078676893514,100.18838196305148,95.07199699043176,10.388700596454708,99241.71122994652,98962.56684491978,95881.28342245989,3081.283422459893,279.14438502673795
2011,5,5〜29人,形態計,224842,219129.0,209481.0,9648.0,5713.0,134.3,127.5,6.8,18177688.0,18189777.0,6270942.0,88.25535890219537,99.63126307174684,100.81865434594282,79.34210526315789,16.405823737185194,102.12927756653994,103.23886639676114,85.0,93.5,94.39075818416617,106.55750061149396,107.8274378031474,84.85786659161272,17.546335547791653,240472.72727272726,234362.56684491978,224043.8502673797,10318.716577540106,6110.1604278074865
2011,5,5〜29人,一般,299050,290484.0,276742.0,13742.0,8566.0,160.2,150.7,9.5,11935230.0,11918835.0,,82.16381659926148,94.474022278234,95.86462519052237,73.11519021016227,15.162940541306003,95.98562013181545,97.2885732730794,79.16666666666666,93.5,87.87573967835452,101.04173505693477,102.52901089895441,78.19806439589547,16.217048707279147,319839.5721925134,310678.07486631017,295980.74866310164,14697.326203208555,9161.497326203207
2011,5,5〜29人,パート,83379,83105.0,81260.0,1845.0,274.0,85.2,83.4,1.8,6242458.0,6270942.0,,93.36326786554095,95.17837714023936,95.36775147581771,87.5237191650854,13.761928679055751,109.65250965250965,110.02638522427442,94.73684210526316,93.5,99.85376242303845,101.79505576496189,101.99759516130236,93.60825579153517,14.718640298455348,89175.40106951872,88882.35294117648,86909.09090909091,1973.2620320855617,293.048128342246
2011,5,5人以上,形態計,272486,260881.0,243491.0,17390.0,11605.0,139.0,129.6,9.4,44487928.0,44455148.0,12350259.0,84.47816166075548,98.75123022181846,99.61502585586175,88.05955033421105,19.881107380250807,99.92810927390367,100.85603112840467,88.67924528301887,93.5,90.35097503824116,105.61628900729248,106.54013460519974,94.1813372558407,21.263216449466103,291428.87700534763,279017.1122994652,260418.1818181818,18598.930481283423,12411.764705882353
2011,5,5人以上,一般,341589,325664.0,302701.0,22963.0,15925.0,158.0,145.9,12.1,32166069.0,32104889.0,,80.35100594889455,95.49395802727612,96.51132019525383,83.84328903169272,18.938042573433226,95.87378640776699,96.94352159468438,84.6153846153846,93.5,85.93690475817598,102.13257543024183,103.22066331043192,89.67196687881575,20.25459098762912,365335.8288770054,348303.743315508,323744.385026738,24559.358288770054,17032.085561497326
2011,5,5人以上,パート,92472,92121.0,89249.0,2872.0,351.0,89.8,87.3,2.5,12321859.0,12350259.0,,92.69539590412896,94.72596401028278,94.84887774188063,91.05897273303741,13.989637305699482,108.06257521058966,108.31265508684864,100.0,93.5,99.13946086003097,101.3111914548479,101.44264999131619,97.38927565030738,14.962178936576986,98900.53475935828,98525.13368983957,95453.47593582887,3071.657754010695,375.40106951871655
2011,6,30人以上,形態計,532398,293602.0,270406.0,23196.0,238796.0,155.2,143.6,11.6,26271887.0,26269706.0,6116299.0,143.3458622323698,99.16842304366624,99.83717744704575,91.98556529325455,316.9409641112763,107.4792243767313,108.78787878787878,93.54838709677419,93.3,153.6397237217254,106.28984249053188,107.00662105792685,98.59117394775407,339.7009261642833,570630.2250803858,314685.9592711683,289824.22293676314,24861.736334405145,255944.26580921758
2011,6,30人以上,一般,659721,350872.0,321783.0,29089.0,308849.0,172.3,158.2,14.1,20179332.0,20153407.0,,143.16768771036647,97.29957571892072,98.04239994150052,89.77532251095612,308.254069645584,105.3822629969419,106.96416497633534,90.38461538461539,93.3,153.44875424476578,104.28679069552061,105.08295813665652,96.22221062267536,330.39021398240516,707096.4630225081,376068.59592711687,344890.6752411576,31177.92068595927,331027.8670953912
2011,6,30人以上,パート,111780,104406.0,100676.0,3730.0,7374.0,98.7,95.6,3.1,6092555.0,6116299.0,,100.28349960525371,96.33771626297577,96.75732820759251,86.24277456647398,238.71803172547752,110.65022421524664,111.16279069767441,96.875,93.3,107.48499421784963,103.25585880276076,103.70560365229638,92.4359856017942,255.86069852677122,119807.07395498393,111903.53697749197,107905.68060021437,3997.856377277599,7903.536977491962
2011,6,500人以上,形態計,763170,368818.0,332913.0,35905.0,394352.0,159.0,145.3,13.7,4810572.0,4798516.0,683511.0,159.2325988983475,100.37448087045031,100.79140415199561,96.6669358964004,352.61002521504315,106.63983903420524,107.709414381023,96.47887323943662,93.3,170.66730857271972,107.58250897154376,108.02937208145296,103.60872014619551,377.9314310986529,817974.2765273312,395303.3226152197,356819.9356913183,38483.386923901395,422670.9539121115
2011,6,500人以上,一般,867240,409373.0,368511.0,40862.0,457867.0,168.6,153.2,15.4,4119429.0,4115005.0,,158.98774648197173,99.12035176244413,99.57092561719972,95.23387792201738,345.63825771872877,105.57294927989982,106.7595818815331,95.06172839506173,93.3,170.40487297103078,106.23831914517056,106.72124932175748,102.07275232799292,370.45901148845525,929517.6848874599,438770.6323687031,394974.2765273312,43796.35584137192,490747.05251875677
2011,6,500人以上,パート,139766,125883.0,119673.0,6210.0,13883.0,101.9,97.9,4.0,691143.0,683511.0,,105.44796106982534,97.75270428725626,98.23111271628854,89.36537631313858,368.4447983014862,108.86752136752138,109.38547486033521,97.56097560975611,93.3,113.02032269005933,104.77245904314711,105.28522263267797,95.78282563037361,394.9033207947333,149802.78670953913,134922.82958199357,128266.88102893891,6655.948553054663,14879.957127545553
2011,6,100〜499人,形態計,553920,305017.0,279455.0,25562.0,248903.0,156.9,144.8,12.1,9321476.0,9330059.0,1939554.0,148.34930862987395,102.14526591451755,102.0575485444871,103.11415893505446,332.8559201904303,108.58131487889273,109.28301886792453,100.83333333333333,93.3,159.0024744157277,109.4804565000188,109.38644002624555,110.51892704721809,356.7587569029264,593697.7491961415,326920.68595927116,299523.0439442658,27397.642015005356,266777.0632368703
2011,6,100〜499人,一般,667113,355174.0,324173.0,31001.0,311939.0,170.7,156.4,14.3,7393632.0,7390505.0,,145.7399583171306,98.81067967917562,98.8058191172571,98.86153453664137,317.35627155545154,105.50061804697155,106.32222977566282,97.27891156462586,93.3,156.2057431051775,105.90640908807676,105.9011994825907,105.96091590208079,340.1460574013414,715019.2926045016,380679.5284030011,347452.3043944266,33227.22400857449,334339.76420150057
2011,6,100〜499人,パート,121209,113279.0,108511.0,4768.0,7930.0,103.9,100.3,3.6,1927844.0,1939554.0,,103.28669302610949,99.412017657022,99.46377502383223,98.24850607871419,233.0296796943873,113.18082788671025,113.59003397508494,102.85714285714288,93.3,110.70385104620524,106.5509299646538,106.60640409842684,105.30386503613525,249.7638581933412,129913.18327974278,121413.71918542337,116303.32261521973,5110.396570203644,8499.4640943194
2011,6,30〜99人,形態計,424539,255066.0,238716.0,16350.0,169473.0,152.4,142.1,10.3,12139839.0,12141131.0,3493234.0,136.36127117500817,99.9314373474481,101.10629214244571,85.43658880702304,302.1286078476815,107.39957716701902,109.22367409684858,87.28813559322035,93.3,146.15355967310632,107.1076498900837,108.36687260712294,91.57190654557668,323.82487443481403,455025.72347266885,273382.63665594853,255858.52090032154,17524.115755627012,181643.08681672026
2011,6,30〜99人,一般,554713,319375.0,297518.0,21857.0,235338.0,175.5,162.1,13.4,8666271.0,8647897.0,,136.0931604178627,97.67148130365241,98.98986538192804,82.68205031208625,291.95003039362854,104.77611940298507,106.99669966996699,83.75,93.3,145.86619551753773,104.68540332652991,106.0984623600515,88.6195608918395,312.9153594787016,594547.6956055735,342309.75348338694,318883.1725616292,23426.580921757773,252237.9421221865
2011,6,30〜99人,パート,101025,95244.0,92579.0,2665.0,5781.0,95.1,92.5,2.6,3473568.0,3493234.0,,99.40568144919266,96.26245679286855,96.73775613629951,82.2277074976859,215.1470040937849,110.19698725376593,110.77844311377245,92.85714285714288,93.3,106.54413874511539,103.17519484766188,103.68462608392231,88.13259110148543,230.5970033159538,108279.74276527332,102083.60128617364,99227.22400857449,2856.377277599143,6196.141479099679
2011,6,5〜29人,形態計,301381,221438.0,211616.0,9822.0,79943.0,146.6,139.5,7.1,18248639.0,18277482.0,6317170.0,118.29857553883414,100.68109484404837,101.84618346327848,80.77302631578948,229.5695373747236,111.48288973384031,112.95546558704453,88.75,93.3,126.79375727634957,107.91114131194897,109.1598965308451,86.57344728380437,246.05523834375524,323023.5798499464,237339.76420150057,226812.43301178992,10527.33118971061,85683.81564844587
2011,6,5〜29人,一般,413663,293121.0,279050.0,14071.0,120542.0,177.6,167.7,9.9,11958724.0,11960312.0,,113.65367285036048,95.33165297991707,96.66412636829708,74.8656557595105,213.37510842051225,106.41102456560813,108.26339573918655,82.5,93.3,121.81529780317308,102.17754874589183,103.60570886205475,80.24186040676368,228.69786540247833,443368.70310825296,314170.41800643085,299088.96034297964,15081.457663451232,129198.28510182208
2011,6,5〜29人,パート,88353,85438.0,83679.0,1759.0,2915.0,87.7,86.0,1.7,6289915.0,6317170.0,,98.93288244910757,97.8503120884155,98.20672010515568,83.44402277039849,146.40883977900552,112.87001287001286,113.45646437994723,89.47368421052632,93.3,106.03738740525999,104.8770761933714,105.25907835493642,89.43625162958038,156.9226578553114,94697.74919614148,91573.41907824222,89688.10289389068,1885.316184351554,3124.33011789925
2011,6,5人以上,形態計,437660,264008.0,246297.0,17711.0,173652.0,151.6,141.9,9.7,44520526.0,44547188.0,12433469.0,135.68664897442892,99.93489287606934,100.76299338875434,89.68503139558436,297.4919481943397,108.9863407620417,110.42801556420234,91.50943396226415,93.3,145.43049193400742,107.11135356491891,107.99892110263059,96.12543557940447,318.85524994034273,469088.9603429797,282966.7738478028,263983.922829582,18982.851018220794,186122.18649517687
2011,6,5人以上,一般,568121,329373.0,305875.0,23498.0,238748.0,174.3,161.7,12.6,32138056.0,32113719.0,,133.63748203452664,96.5815424404233,97.52329878237359,85.79669928435811,283.9196099417291,105.76456310679612,107.44186046511628,88.1118881118881,93.3,143.23417152682384,103.51719446990708,104.52657961669196,91.95787704647172,304.3082636031395,608918.5423365488,353025.72347266885,327840.30010718113,25185.423365487673,255892.81886387998
2011,6,5人以上,パート,99879,94770.0,92041.0,2729.0,5109.0,93.1,90.7,2.4,12382470.0,12433469.0,,100.12028989865576,97.44987146529563,97.81606019384459,86.52504755865567,203.62694300518137,112.03369434416366,112.53101736972707,96.0,93.3,107.31006420005977,104.44787938402533,104.84036462362765,92.73852900177457,218.2496709594656,107051.44694533762,101575.56270096463,98650.58949624866,2924.97320471597,5475.88424437299
2011,7,30人以上,形態計,422696,292998.0,269256.0,23742.0,129698.0,152.5,140.6,11.9,26289823.0,26318095.0,6171348.0,113.80907250247706,98.9644130998703,99.41258348809475,94.15077130507198,172.14111276279465,105.60941828254846,106.51515151515152,95.96774193548387,93.3,121.98185691583822,106.07118231497353,106.55153642882611,100.91186635055946,184.50280038884742,453050.37513397646,314038.5852090032,288591.6398713826,25446.94533762058,139011.7899249732
2011,7,30人以上,一般,517603,350669.0,320895.0,29774.0,166934.0,169.4,154.9,14.5,20153060.0,20146747.0,,112.32630863948367,97.2432822162447,97.77183980890167,91.88938954385532,166.6124379946703,103.6085626911315,104.73292765382014,92.94871794871796,93.3,120.39261376150448,104.22645467979068,104.79296871264918,98.48809168687602,178.5771039599896,554772.7759914255,375851.01822079316,343938.90675241157,31912.11146838157,178921.75777063236
2011,7,30人以上,パート,111949,104170.0,100175.0,3995.0,7779.0,97.1,93.8,3.3,6136763.0,6171348.0,,100.43511806502548,96.1199538638985,96.2758289283998,92.3699421965318,251.82907089673034,108.85650224215246,109.06976744186045,103.12499999999997,93.3,107.64750060560073,103.02245858938745,103.18952725444781,99.00315347966966,269.9132592676638,119988.21007502679,111650.58949624865,107368.70310825296,4281.8863879957125,8337.620578778136
2011,7,500人以上,形態計,593964,369380.0,332554.0,36826.0,224584.0,158.0,143.9,14.1,4799171.0,4792464.0,682262.0,123.92839258888333,100.52743017945689,100.682714752391,99.14654174407022,200.81188862461775,105.96914822266936,106.67160859896218,99.29577464788733,93.3,132.82785915207216,107.74644177862476,107.9128775481147,106.26638986502704,215.23246369198046,636617.3633440515,395905.6806002144,356435.15541264735,39470.525187566986,240711.68274383707
2011,7,500人以上,一般,669942,409264.0,367447.0,41817.0,260678.0,167.4,151.7,15.7,4120092.0,4110202.0,,122.8178691638129,99.09395989404513,99.28343497280457,97.45962197310463,196.78266777383558,104.82154038822793,105.71428571428572,96.91358024691358,93.3,131.63758752820246,106.21003204077721,106.41311358285593,104.45833008907248,210.91389900732645,718051.4469453377,438653.80493033223,393833.86923901393,44819.93569131833,279397.6420150054
2011,7,500人以上,パート,134629,128258.0,121608.0,6650.0,6371.0,101.4,97.1,4.3,679079.0,682262.0,,101.57229620129013,99.59697772117691,99.81941753948189,95.69722262196,169.08174097664542,108.33333333333334,108.49162011173183,104.8780487804878,93.3,108.86634105175791,106.7491722627834,106.98758578722605,102.5693704415434,181.22373095031662,144296.89174705252,137468.3815648446,130340.83601286175,7127.545551982851,6828.510182207931
2011,7,100〜499人,形態計,436765,303419.0,277647.0,25772.0,133346.0,154.3,141.9,12.4,9338855.0,9355260.0,1977718.0,116.97318346282294,101.61012152934754,101.3972631755782,103.96127470754337,178.32250127042713,106.78200692041524,107.09433962264153,103.33333333333334,93.3,125.37318699123574,108.90688266811097,108.67873866621458,111.42687535642378,191.12808281932166,468129.68917470524,325207.9314040729,297585.2090032155,27622.722400857452,142921.75777063236
2011,7,100〜499人,一般,520751,354495.0,323165.0,31330.0,166256.0,168.4,153.7,14.7,7373113.0,7377542.0,,113.76517776389319,98.62177944576283,98.49858728218696,99.91070859110913,169.1432757164803,104.07911001236094,104.4867437117607,100.0,93.3,121.93481003632711,105.70394367177151,105.57190491124004,107.08543257353604,181.2896845835802,558146.8381564845,379951.76848874596,346371.91854233656,33579.849946409435,178195.06966773848
2011,7,100〜499人,パート,122613,112366.0,107385.0,4981.0,10247.0,101.6,97.8,3.8,1965742.0,1977718.0,,104.48309359874565,98.61078201651617,98.4316565226956,102.63754378734804,301.11666176902736,110.67538126361656,110.75877689694225,108.57142857142857,93.3,111.9861667725034,105.69215650216096,105.50016776280344,110.00808551698611,322.7402591307903,131418.00643086818,120435.15541264738,115096.46302250803,5338.692390139336,10982.851018220794
2011,7,30〜99人,形態計,344343,254868.0,237845.0,17023.0,89475.0,149.0,138.3,10.7,12151797.0,12170371.0,3511368.0,110.60243982346934,99.85386360341795,100.73738691424118,88.95333646862099,159.5118820530191,105.00352360817477,106.30284396617988,90.6779661016949,93.3,118.54495157928118,107.02450546990134,107.97147579232711,95.3411966437524,170.96664743088863,369070.7395498392,273170.41800643085,254924.973204716,18245.4448017149,95900.32154340835
2011,7,30〜99人,一般,442527,319565.0,296840.0,22725.0,122962.0,171.4,157.5,13.9,8659855.0,8659003.0,,108.56947286296791,97.72958723382132,98.76428195931514,85.96557594098732,152.54127950973216,102.32835820895522,103.96039603960396,86.875,93.3,116.36599449407066,104.74768192263808,105.85667948479652,92.13888096568846,163.4954764305811,474305.46623794216,342513.397642015,318156.48445873527,24356.913183279743,131792.06859592712
2011,7,30〜99人,パート,101537,94873.0,91950.0,2923.0,6664.0,93.7,90.8,2.9,3491942.0,3511368.0,,99.90947465782405,95.88748964039539,96.08050072622021,90.18821351434742,248.0089318943059,108.5747392815759,108.74251497005987,103.57142857142858,93.3,107.08411002982214,102.77330079356419,102.98017226818888,96.66475189104762,265.81879088350047,108828.51018220793,101685.95927116828,98553.05466237944,3132.9046087888532,7142.550911039658
2011,7,5〜29人,形態計,290300,220865.0,210384.0,10481.0,69435.0,143.7,136.4,7.3,18312971.0,18352913.0,6411557.0,113.9490428358906,100.42056924615805,101.25324862835691,86.19243421052632,199.39407862619532,109.27756653992395,110.44534412955467,91.25,93.3,122.13187870942185,107.63190701624659,108.52438223832468,92.38203023636261,213.71283882764774,311146.8381564845,236725.6162915327,225491.961414791,11233.654876741693,74421.22186495177
2011,7,5〜29人,一般,397437,293260.0,278296.0,14964.0,104177.0,174.1,163.8,10.3,11950706.0,11941356.0,,109.19558862317567,95.37685990730954,96.4029375086601,79.6169193934557,184.40691767121592,104.31396045536248,105.74564234990316,85.83333333333334,93.3,117.03707247928796,102.22600204427603,103.32576367487685,85.33431874968457,197.64942944396134,425977.49196141475,314319.39978563774,298280.8145766345,16038.585209003217,111658.09217577707
2011,7,5〜29人,パート,89911,85458.0,83362.0,2096.0,4453.0,87.1,85.3,1.8,6362265.0,6411557.0,,100.67744608424967,97.87321766019585,97.83468494372528,99.43074003795066,223.65645404319437,112.0978120978121,112.53298153034301,94.73684210526316,93.3,107.9072305297424,104.90162664544036,104.86032684214928,106.57099682524188,239.7175284492973,96367.63129689175,91594.85530546623,89348.33869239014,2246.5166130760986,4772.775991425509
2011,7,5人以上,形態計,368319,263372.0,245076.0,18296.0,104947.0,148.9,138.9,10.0,44602794.0,44671008.0,12582905.0,114.18902998586276,99.69414792944204,100.26346795836878,92.64735669434879,179.78996779277736,107.0452911574407,108.09338521400778,94.33962264150944,93.3,122.38909966330414,106.85332039597218,107.46352407113481,99.30048949019162,192.70093011015794,394768.4887459807,282285.10182207933,262675.2411575563,19609.860664523043,112483.38692390139
